TreeID,BlockID,InventoryDate,Street,HouseNumber,TreeNo.,SpeciesCode,CommonSpecies Names,Ownership,Location,Circumference,NumberofStems,%HardSurface,CrownWidth,TotalHeight,Heightclasses,Heighttobaseofcrown,UnbalancedCrown,ReducedHeight,WeakorYellowFoliage,Defoliation,DeadorBrokenBranch,PoorBranch Attachment,Lean,TrunkScars,BranchScar,Conks,RotorCavity-Trunk,RotorCavity-Branch,Crack,ConfinedSpace,GirdlingRoots,RecentTrenching,ConflictwithWires,ConflictwithStructure,ConflictwithSidewalk,Conflictwithanothrtree,ConflictwithTrafficSign,CableorBraching,Genus,Family,DBH,BasalArea,Deciduous/Evergreen,Treecondition,CrownProjectionArea,CrownProjectionIndex,HeritageValue,Heritage DBH,Heritageheight,PotentialHeritage,Comments,DatePlanted,STOCKTYPE,SIZE,STOCKCOST,NURSERY,INSPECTED,PRUNING,REMOVED,XCOOR,YCOOR,,,,,,,,,,,,
00380,003,45480,Spadina,606/608,80,cedwhi,White Cedar,p,by,13,1,5,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Cedar,Cypress,4,0.001,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00381,003,45480,Spadina,606/608,81,cedwhi,White Cedar,p,by,17,1,5,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Cedar,Cypress,5,0.002,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00382,003,45480,Spadina,606,82,redbud,Canadian Redbud,p,by,11,2,0,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Redbud,Pea,4,0.001,Deciduous,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00383,003,45480,Spadina,606,83,sprwhi,White spruce,p,by,13,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,p,n,e,n,n,Spruce,Pine,4,0.001,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00384,003,45480,Spadina,606,84,sprblu,Colorado Spruce,p,by,15,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Spruce,Pine,5,0.002,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00385,003,45480,Spadina,608,85,mapnor,Norway Maple,p,by,21,1,0,3,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Maple,Maple,7,0.004,Deciduous,excellent,7,6,FALSE,FALSE,FALSE,FALSE,trunk growing through metal fence,,,,,,,,,,,,,,,,,,,,,,
00386,003,45480,Spadina,606,86,mapnor,Norway Maple,p,by,22,1,0,3,8,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,7,0.004,Deciduous,excellent,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00387,003,45480,Spadina,606,87,mapnor,Norway Maple,p,by,11,1,0,3,8,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,4,0.001,Deciduous,excellent,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00388,003,45480,Spadina,608,88,mapnor,Norway Maple,p,by,17,1,0,3,8,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,5,0.002,Deciduous,excellent,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00389,003,45480,Spadina,608,89,mapnor,Norway Maple,p,by,17,1,0,3,7,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,5,0.002,Deciduous,good,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00390,003,45480,Spadina,608/606,90,mapnor,Norway Maple,p,by,13,1,0,2,8,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,4,0.001,Deciduous,excellent,3,3,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00391,003,45480,Spadina,608/606,91,mapnor,Norway Maple,p,by,17,1,0,3,7,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,5,0.002,Deciduous,excellent,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00392,003,45480,Spadina,608,92,mapnor,Norway Maple,p,by,220,1,16,19,24,4,16,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,e,e,n,e,n,n,Maple,Maple,70,0.385,Deciduous,excellent,284,250,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00393,003,45480,Spadina,596,93,ashgre,Green Ash,c,st,55,1,90,6,14,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,n,n,e,n,n,Ash,Olive,18,0.025,Deciduous,excellent,28,23,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00394,003,45480,Spadina,596,94,hackbe,Hackberry,c,fy,82,1,50,8,16,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Hackberry,Elm,26,0.053,Deciduous,excellent,50,44,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
00395,003,45480,Spadina,596,95,ashgre,Green Ash,c,st,50,1,100,7,10,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,n,n,n,e,n,n,Ash,Olive,16,0.02,Deciduous,excellent,38,32,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00396,003,45480,Spadina,600,96,ashgre,Green Ash,c,st,45,1,100,4,7,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,n,n,n,e,n,n,Ash,Olive,14,0.015,Deciduous,excellent,13,11,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
00397,003,45480,Spadina,602,97,hackbe,Hackberry,c,fy,74,1,40,7,14,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,e,n,e,n,n,Hackberry,Elm,24,0.045,Deciduous,excellent,38,33,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
00398,003,45480,Spadina,604,98,elmred,Slippery Elm spp,p,fy,38,2,75,5,15,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,e,n,e,n,n,Elm,Elm,12,0.011,Deciduous,excellent,20,17,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
00399,003,45480,Spadina,604,99,elmred,Slippery Elm spp,p,fy,34,1,75,5,18,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,e,n,e,n,n,Elm,Elm,11,0.01,Deciduous,excellent,20,17,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003100,003,45480,Spadina,604,100,hackbe,Hackberry,c,fy,73,1,20,5,13,3,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Hackberry,Elm,23,0.042,Deciduous,excellent,20,18,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003101,003,45480,Spadina,606,101,ashgre,Green Ash,c,st,39,1,100,4,9,2,4,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,n,n,n,e,n,n,Ash,Olive,12,0.011,Deciduous,excellent,13,11,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003102,003,45480,Spadina,606,102,mapnor,Norway Maple,c,st,106,1,50,12,13,3,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,n,n,n,e,n,n,Maple,Maple,34,0.091,Deciduous,excellent,113,99,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003103,003,45480,Spadina,606,103,ashgre,Green Ash,c,st,39,1,100,3,9,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,n,n,n,e,n,n,Ash,Olive,12,0.011,Deciduous,good,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003104,003,45480,Spadina,606,104,walwhi,White Walnut,p,sy,70,1,30,10,15,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,Walnut/Butternut,Walnut,22,0.038,Deciduous,excellent,79,72,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003105,003,45480,Spadina,608,105,hackbe,Hackberry,c,fy,85,1,15,9,14,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Hackberry,Elm,27,0.057,Deciduous,excellent,64,56,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003106,003,45480,Spadina,608,106,ashgre,Green Ash,c,st,44,1,90,6,9,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,e,n,n,e,n,n,Ash,Olive,14,0.015,Deciduous,excellent,28,23,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003107,003,45480,Spadina,620,107,ashgre,Green Ash,c,st,66,1,90,7,11,3,6,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,n,n,n,n,n,n,Ash,Olive,21,0.035,Deciduous,excellent,38,32,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003108,003,07.07.26,Spadina,620,108,chaint,unknown,p,fy,26,5,90,4,7,2,4,0,0,2,0,0,0,0,3,2,0,0,0,3,1,0,0,n,n,n,e,n,n,unknown,unknown,8,0.005,unknown,very poor,13,10,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003109,003,07.07.26,Spadina,620,109,liljap,Japanese Lilac,j,fy,47,1,5,5,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Lilac,Olive,15,0.018,Deciduous,excellent,20,16,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
003110,003,07.07.26,Spadina,620,110,liljap,Japanese Lilac,j,fy,48,1,0,3,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,n,n,n,n,n,Lilac,Olive,15,0.018,Deciduous,excellent,7,6,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
003111,003,07.07.26,Spadina,620,111,bireur,White Birch,p,fy,43,3,10,6,13,3,9,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,n,n,e,e,n,n,Birch,Birch,14,0.015,Deciduous,excellent,28,23,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003112,003,07.07.26,Spadina,620,112,appcra,Crabapple,p,fy,45,3,0,6,9,2,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Apple/Crabapple,Rose,14,0.015,Deciduous,excellent,28,22,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003113,003,07.07.26,Spadina,620,113,lochon,Honey Locust,p,sy,120,1,20,13,18,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,e,n,e,n,n,Honey Locust,Pea,38,0.113,Deciduous,excellent,133,89,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003114,003,07.07.26,Spadina,620,114,lochon,Honey Locust,p,sy,142,1,10,12,21,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,e,n,e,n,n,Honey Locust,Pea,45,0.159,Deciduous,excellent,113,76,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003115,003,07.07.26,Spadina,620,115,lochon,Honey Locust,p,sy,104,1,10,12,21,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,e,n,e,n,n,Honey Locust,Pea,33,0.086,Deciduous,excellent,113,76,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003116,003,07.07.26,Spadina,620,116,lochon,Honey Locust,p,sy,140,1,10,12,21,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,n,e,n,e,n,n,Honey Locust,Pea,45,0.159,Deciduous,excellent,113,76,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003117,003,07.07.26,Spadina,620,117,lochon,Honey Locust,p,sy,143,1,40,12,21,4,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,n,e,n,e,n,n,Honey Locust,Pea,46,0.166,Deciduous,excellent,113,76,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003118,003,07.07.26,Spadina,620,118,mapfre,Freeman Maple,c,fy,49,1,40,6,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,16,0.02,Deciduous,excellent,28,24,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003119,003,07.07.26,Spadina,620,119,cedwhi,White Cedar,p,fy,15,1,50,1,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,n,n,e,n,n,Cedar,Cypress,5,0.002,Evergreen,good,1,1,TRUE,FALSE,FALSE,FALSE,big conflict with building,,,,,,,,,,,,,,,,,,,,,,
003120,003,07.07.26,Spadina,620,120,sprblu,Colorado Spruce,p,fy,54,1,0,4,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n, Spruce,Pine,17,0.023, Evergreen,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003121,003,07.07.26,Spadina,620,121,sprbla,Black Spruce,p,by,56,1,0,4,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n, Spruce,Pine,18,0.025, Evergreen,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003122,003,07.07.26,Spadina,620,122,sprblu,Colorado Spruce,p,fy,55,1,0,3,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Spruce,Pine,18,0.025,Evergreen,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003123,003,07.07.26,Spadina,620,123,elmred,Slippery Elm spp,p,fy,35,1,20,5,9,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Elm,Elm,11,0.01,Deciduous,excellent,20,17,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003124,003,07.07.26,Spadina,620,124,mapfre,Freeman Maple,p,sy,63,1,0,7,11,3,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,n,e,n,e,n,n,Maple,Maple,20,0.031,Deciduous,excellent,38,33,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003125,003,07.07.26,Spadina,620,125,mapfre,Freeman Maple,j,fy,55,1,45,7,11,3,9,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,18,0.025,Deciduous,excellent,38,33,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003126,003,07.07.26,Spadina,620,126,lochon,Honey Locust,p,sy,84,1,85,10,14,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,e,n,e,n,n,Honey Locust,Pea,27,0.057,Deciduous,excellent,79,53,TRUE,FALSE,FALSE,FALSE,exposed roots,,,,,,,,,,,,,,,,,,,,,,
003127,003,07.07.26,Spadina,628,127,junipr,Juniper,p,sy,29,1,0,2,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Juniper,Juniper,9,0.006,Evergreen,good,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003128,003,07.07.26,Spadina,628,128,junipr,Juniper,p,fy,11,2,10,1,3,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,Juniper,Juniper,4,0.001,Evergreen,good,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003129,003,07.07.30,Spadina,628,129,junipr,Juniper,p,fy,11,2,10,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,Juniper,Juniper,4,0.001,Evergreen,excellent,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
003130,003,07.07.30,Spadina,628,130,sprblu,Colorado Spruce,c,fy,30,1,0,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Spruce,Pine,10,0.008,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003131,003,07.07.30,Spadina,628,131,linlit,Little Leaf Linden,c,fy,63,1,70,6,13,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,n,p,n,e,n,n,Linden/Basswood,Linden,20,0.031,Deciduous,excellent,28,25,TRUE,TRUE,TRUE,TRUE,"rust coloured spots on underside of leaves, yellowish protrusions on top of leaf",,,,,,,,,,,,,,,,,,,,,,
003132,003,07.07.30,Spadina,628,132,oakred,Red Oak,c,fy,50,1,50,4,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Oak,Beech,16,0.02,Deciduous,excellent,13,11,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
003133,003,07.07.30,Spadina,628,133,ashwhi,White Ash,j,fy,55,1,30,8,16,4,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,n,n,n,e,n,n,Ash,Olive,18,0.025,Deciduous,excellent,50,42,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003134,003,07.07.30,Spadina,628,134,cherspp,Cherry spp,p,fy,15,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Cherry,Rose,5,0.002,Deciduous,excellent,1,1,#N/A,#N/A,#N/A,#N/A,little red beetles in bark,,,,,,,,,,,,,,,,,,,,,,
003135,003,07.07.30,Spadina,628,135,linlit,Little Leaf Linden,c,fy,83,1,40,9,18,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Linden/Basswood,Linden,26,0.053,Deciduous,excellent,64,56,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
003136,003,07.07.30,Spadina,628,136,ashgre,Green Ash,c,st,55,1,100,6,12,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Ash,Olive,18,0.025,Deciduous,excellent,28,23,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003137,003,07.07.30,Spadina,628,137,ashgre,Green Ash,c,st,47,1,100,6,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Ash,Olive,15,0.018,Deciduous,excellent,28,23,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003138,003,07.07.30,Spadina,628,138,cherspp,Cherry spp,p,fy,79,1,30,6,10,2,7,1,0,0,1,1,1,0,1,0,0,0,0,2,0,1,0,n,n,n,e,n,n,Cherry,Rose,25,0.049,Deciduous,poor,28,22,#N/A,#N/A,#N/A,#N/A,thin crown,,,,,,,,,,,,,,,,,,,,,,
003139,003,07.07.30,Spadina,628,139,oakred,Red Oak,c,fy,69,1,40,7,15,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Oak,Beech,22,0.038,Deciduous,excellent,38,31,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
003140,003,07.07.30,Spadina,628,140,ashgre,Green Ash,c,st,38,1,100,4,12,3,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Ash,Olive,12,0.011,Deciduous,good,13,11,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003141,003,07.07.30,Spadina,628,141,ashgre,Green Ash,c,fy,66,1,35,8,11,3,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Ash,Olive,21,0.035,Deciduous,good,50,42,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003142,003,07.07.30,Spadina,644,142,popwhi,White Poplar,c,fy,128,1,50,12,14,3,9,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,n,e,n,e,p,n,Poplar,Willow,41,0.132,Deciduous,good,113,90,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003143,003,07.07.30,Spadina,628,143,ashwhi,White Ash,p,fy,30,1,25,3,9,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Ash,Olive,10,0.008,Deciduous,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003144,003,07.07.30,Spadina,628,144,ashgre,Green Ash,c,st,42,1,100,3,11,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Ash,Olive,13,0.013,Deciduous,excellent,7,6,TRUE,FALSE,FALSE,FALSE,in conflict with poplar to north,,,,,,,,,,,,,,,,,,,,,,
003145,003,07.07.30,Spadina,644,145,ashbla,Black Ash,c,st,31,1,100,4,10,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,e,n,e,n,n,Ash,Olive,10,0.008,Deciduous,excellent,13,11,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003146,003,07.07.30,Spadina,628,146,mulspp,Mulberry spp,p,fy,14,1,0,1,2,1,1,2,1,0,2,0,2,0,1,2,0,0,0,0,0,0,0,n,n,n,e,n,n,Mulberry,Mulberry,4,0.001,Deciduous,very poor,1,1,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003147,003,07.07.30,Spadina,628,147,mapnor,Norway Maple,p,sy,104,1,5,8,13,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,n,p,n,n,n,n,Maple,Maple,33,0.086,Deciduous,excellent,50,44,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003148,003,07.07.30,Spadina,628,148,lochon,Honey Locust,p,sy,85,1,15,9,17,4,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Honey Locust,Pea,27,0.057,Deciduous,good,64,43,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003149,003,07.07.30,Spadina,644,149,appcra,Crabapple,p,sy,27,1,0,3,8,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Apple/Crabapple,Rose,9,0.006,Deciduous,good,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003150,003,07.07.30,Willcocks,100,150,elmspp,Elm spp,c,fy,13,3,0,1,2,1,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,4,0.001,Deciduous,poor,1,1,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003151,003,07.07.30,Willcocks,100,151,elmspp,Elm spp,c,sy,12,1,0,1,3,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,4,0.001,Deciduous,poor,1,1,0,FALSE,FALSE,FALSE,2 main stems dead,,,,,,,,,,,,,,,,,,,,,,
003152,003,07.07.30,Willcocks,100,152,elmspp,Elm spp,c,sy,13,3,0,1,3,1,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,4,0.001,Deciduous,poor,1,1,0,FALSE,FALSE,FALSE,1 main stem dead,,,,,,,,,,,,,,,,,,,,,,
003153,003,07.07.30,Willcocks,100,153,elmspp,Elm spp,c,sy,7,2,0,1,3,1,2,1,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,2,0,Deciduous,poor,1,1,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003154,003,07.07.30,Willcocks,100,154,elmspp,Elm spp,c,sy,12,4,0,1,3,1,2,1,2,0,0,0,1,0,0,3,0,3,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,4,0.001,Deciduous,very poor,1,1,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003155,003,07.07.30,Willcocks,100,155,elmspp,Elm spp,c,sy,30,1,0,1,3,1,2,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,10,0.008,Deciduous,very poor,1,1,0,FALSE,FALSE,FALSE,main stem dead,,,,,,,,,,,,,,,,,,,,,,
003156,003,07.07.30,Willcocks,100,156,elmspp,Elm spp,c,sy,11,3,0,1,3,1,2,1,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,4,0.001,Deciduous,poor,1,1,0,FALSE,FALSE,FALSE,crown cut,,,,,,,,,,,,,,,,,,,,,,
003157,003,07.07.30,Willcocks,100,157,elmspp,Elm spp,c,sy,9,1,0,1,3,1,2,1,2,0,0,0,0,0,3,3,0,3,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,3,0.001,Deciduous,very poor,1,1,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003158,003,07.07.30,Willcocks,100,158,elmspp,Elm spp,c,sy,8,1,0,1,2,1,1,1,3,0,0,2,0,0,3,0,0,3,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,3,0.001,Deciduous,very poor,1,1,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003159,003,07.07.30,Willcocks,100,159,elmspp,Elm spp,c,sy,11,1,0,1,3,1,2,2,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,n,n,n,e,n,n,Elm,Elm,4,0.001,Deciduous,very poor,1,1,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
003160,003,07.07.30,Willcocks,100,160,elmspp,Elm spp,c,sy,8,2,25,1,3,1,2,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Elm,Elm,3,0.001,Deciduous,poor,1,1,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
